envelope_ID,day,month,year,siteID,species,new_taxon,project,habitat,plotNR,DURIN_plot,ageClass,DroughtTrt,DroughNet_plotID,plant_nr,leaf_nr,leaf_age,plant_height,bulk_nr_leaves,wet_mass_g,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,dry_mass_g,stomatal_conductance(gs),spectrometry,remark,remarks_2,cutout_barcode
ERS7887,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,2,KA_F_VV_2,,,,3,2,young,15.8,,0.0492,0.318,0.340,0.330,,,,,,
ERO6696,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,2,KA_F_VV_2,,,,3,3,young,15.8,,0.0358,0.310,0.317,0.310,,,,,,
DJN5572,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,2,KA_F_VV_2,,,,2,1,old,16.1,,0.0453,0.367,0.386,0.384,,,,,,
DKB5787,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,4,KA_F_VV_4,,,,2,3,old,16.8,,0.0503,0.386,0.391,0.401,,,,,,
DJG6769,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,4,KA_F_VV_4,,,,3,1,young,16.0,,0.0168,0.291,0.311,0.314,,,,,,
ERT1245,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,3,KA_F_VV_3,,,,1,2,young,17.0,,0.0132,0.267,0.271,0.269,,,,,,
ERP6761,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,3,KA_F_VV_3,,,,1,1,young,17.0,,0.0231,0.306,0.292,0.309,,,,,,
DJZ3783,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,5,KA_F_VV_5,,,,2,1,young,17.2,,0.0358,0.355,0.361,0.342,,,,,,
DKD3841,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,5,KA_F_VV_5,,,,2,2,young,17.2,,0.0338,0.328,0.329,0.316,,,,,,
DKH4316,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,5,KA_F_VV_5,,,,2,3,young,17.2,,0.0258,0.322,0.343,0.330,,,,,,
DIW2784,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,5,KA_F_VV_5,,,,2,1,old,17.2,,0.0638,0.435,0.418,0.431,,,,,,
DKP5543,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,5,KA_F_VV_5,,,,2,2,old,17.2,,0.0360,0.388,0.373,0.388,,,,,,
DKL3814,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,5,KA_F_VV_5,,,,2,3,old,17.2,,0.0608,0.473,0.475,0.467,,,,,,
CDE0255,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,2,1,young,10.2,5,0.0061,0.128,0.145,0.177,,,,,,
EYK4044,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,1,1,young,10.7,5,0.0033,0.125,0.164,0.152,,,,,,
EYR2971,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,2,2,young,10.8,5,0.0036,0.143,0.139,0.143,,,,,,
EYV3590,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,2,1,young,10.8,5,0.0046,0.151,0.147,0.130,,,,,,
DGV3809,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,1,1,young,15.8,5,0.0054,0.174,0.138,0.165,,,,,,
CFE5849,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,2,3,old,15.6,5,0.0051,0.200,0.202,0.203,,,,,,
CDP3162,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,2,1,old,15.6,5,0.0052,0.199,0.229,0.216,,,,,,
CDT2595,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,2,3,young,15.6,5,0.0044,0.165,0.177,0.137,,,,,,
CDX8462,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,2,2,young,15.6,5,0.0049,0.133,0.132,0.166,,,,,,
CEB1710,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,2,1,young,15.6,5,0.0051,0.171,0.210,0.180,,,,,,
CFD0504,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,2,2,young,19.3,5,0.0076,0.170,0.196,0.173,,,,,,
CEZ8658,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,2,3,young,19.3,5,0.0064,0.198,0.187,0.162,,,,,,
CEV3795,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,2,1,old,19.3,5,0.0145,0.287,0.357,0.301,,,,,,
CEN5917,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,2,3,old,19.3,5,0.0132,0.321,0.269,0.295,,,,,,
CDK6446,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,2,1,young,19.3,5,0.0067,0.171,0.142,0.223,,,,,,
CER5657,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,2,2,old,19.3,5,0.0160,0.325,0.294,0.300,,,,,,
EYA7311,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,1,2,old,16.0,5,0.0081,0.229,0.214,0.197,,,,,,
EXW9235,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,1,3,old,16.0,5,0.0076,0.218,0.203,0.174,,,,,,
EXK2390,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,3,1,young,11.7,5,0.0068,0.136,0.131,0.173,,,,,,
EQA6735,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,3,KA_F_VV_3,,,,1,3,young,17.0,,0.0228,0.266,0.295,0.271,,,,,,
BZE9870,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Open,1,KA_O_VV_1,,,,3,2,young,8.2,,0.0295,0.297,0.362,0.359,,,,,,
BZI3449,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Open,1,KA_O_VV_1,,,,3,3,young,8.2,,0.0239,0.335,0.337,0.343,,,,,,
BZQ0666,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Open,1,KA_O_VV_1,,,,3,2,old,8.2,,0.0542,0.486,0.497,0.483,,,,,,
BZM2904,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Open,1,KA_O_VV_1,,,,3,1,old,8.2,,0.0517,0.439,0.457,0.456,,,,,,
EQJ1003,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,3,KA_F_VV_3,,,,3,2,young,15.5,,0.0275,0.284,0.304,0.310,,,,,,
DHP9970,17,July,2023,Kautokeino,Vaccinium vitis-idaea,,Field - Traits,Forested,5,KA_F_VV_5,,,,3,1,old,19.0,,0.0767,0.374,0.393,0.400,,,,,,
CDB0425,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,3,2,young,18.5,5,0.0036,0.199,0.200,0.155,,,,,,
DBH0260,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,1,1,old,15.8,5,0.0092,0.261,0.239,0.237,,,,,,
DGN8029,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,1,3,old,15.8,5,0.0076,0.289,0.259,0.261,,,,,,
CCL7851,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,3,3,old,18.5,5,0.0076,0.237,0.202,0.290,,,,,,
DAZ9451,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,1,2,young,15.8,5,0.0054,0.180,0.174,0.227,,,,,,
EYG4750,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,1,2,young,10.7,5,0.0035,0.228,0.191,0.180,,,,,,
EXQ8322,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,2,2,young,10.0,5,0.0068,0.229,0.207,0.223,,,,,,
DFW2204,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,3,2,young,9.4,5,0.0039,0.167,0.153,0.135,,,,,,
EZA6532,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,2,3,young,8.2,5,0.0044,0.198,0.176,0.176,,,,,,
EYO3638,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,3,KA_O_EN_3,,,,2,3,old,8.2,5,0.0088,0.263,0.244,0.246,,,,,,
EYH7570,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,1,KA_O_EN_1,,,,3,3,young,16.4,5,0.0043,0.173,0.161,0.185,,,,,,
EXZ7138,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,1,KA_O_EN_1,,,,3,2,old,16.4,5,0.0093,0.230,0.240,0.243,,,,,,
EYX5391,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,5,KA_O_EN_5,,,,1,1,young,10.2,5,0.0054,0.203,0.186,0.221,,,,,,
EYU1777,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,5,KA_O_EN_5,,,,1,3,young,10.2,5,0.0051,0.189,0.223,0.241,,,,,,
EXT5749,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,2,KA_O_EN_2,,,,3,2,young,16.1,5,0.0053,0.173,0.168,0.163,,,,,,
EYY0908,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,2,KA_O_EN_2,,,,3,3,old,16.1,5,0.0099,0.261,0.253,0.238,,,,,,
EZC4125,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,2,KA_O_EN_2,,,,3,2,old,16.1,5,0.0089,0.229,0.252,0.203,,,,,,
EXL5158,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,2,KA_O_EN_2,,,,3,1,old,16.1,5,0.0083,0.275,0.250,0.244,,,,,,
EXP1730,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,2,KA_O_EN_2,,,,3,3,young,16.1,5,0.0053,0.212,0.194,0.193,,,,,,
EXX2330,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Open,2,KA_O_EN_2,,,,3,1,young,16.1,5,0.0037,0.163,0.219,0.200,,,,,,
CCS3957,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,2,1,old,10.2,5,0.0097,0.232,0.223,0.204,,,,,,
CDI4867,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,1,3,old,20.0,5,0.0092,0.270,0.281,0.267,,,,,,
CBV7070,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,1,1,old,20.0,5,0.0104,0.253,0.284,0.247,,,,,,
CCD5744,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,1,KA_F_EN_1,,,,1,2,young,20.0,5,0.0067,0.213,0.170,0.194,,,,,,
DKI7098,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,3,2,young,18.4,,0.0196,0.151,0.161,0.160,,,,,,
DHY2777,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_F_VM_4,,,,3,3,young,20.4,,0.0139,0.132,0.134,0.127,,,,,,
DGY1203,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,1,2,young,19.5,,0.0278,0.128,0.136,0.128,,,,,,
DIN1779,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,1,3,young,19.5,,0.0202,0.138,0.127,0.132,,,,,,
DIG2803,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,1,2,young,22.6,,0.0216,0.156,0.148,0.159,,,,,,
DGZ8289,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_F_VM_4,,,,2,3,young,25.2,,0.0153,0.128,0.131,0.124,,,,,,
DFU3376,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,4,KA_O_VM_4,,,,2,1,young,9.9,,0.0107,0.149,0.161,0.161,,,,,,
DJS3912,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,2,1,young,18.6,,0.0252,0.151,0.155,0.161,,,,,,
DJW5567,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,2,2,young,18.6,,0.0272,0.166,0.166,0.166,,,,,,
DFX0733,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,4,KA_O_VM_4,,,,3,3,young,17.6,,0.0192,0.152,0.155,0.157,,,,,,
DFZ3602,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,5,KA_O_VM_5,,,,2,3,young,14.5,,0.0140,0.161,0.162,0.157,,,,,,
DFV5533,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,5,KA_O_VM_5,,,,1,3,young,13.2,,0.0113,0.153,0.165,0.174,,,,,,
DID6295,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,1,KA_F_VM_1,,,,2,2,young,17.6,,0.0173,0.147,0.139,0.150,,,,,,
DHF3354,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,3,1,young,16.4,,0.0214,0.127,0.131,0.123,,,,,,
DHN6189,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,3,3,young,16.4,,0.0153,0.125,0.129,0.129,,,,,,
DFE0124,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,4,KA_O_VM_4,,,,1,2,young,13.4,,0.0137,0.177,0.180,0.181,,,,,,
DJM4652,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,3,2,young,19.9,,0.0157,0.147,0.162,0.167,,,,,,
DJE1577,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,2,2,young,16.8,,0.0135,0.174,0.172,0.170,,,,,,
DHG0848,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,2,KA_O_VM_2,,,,2,1,young,13.1,,0.0187,0.149,0.163,0.170,,,,,,
DKC4429,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,1,2,young,18.1,,0.0152,0.128,0.131,0.137,,,,,,
DHC1627,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,2,KA_O_VM_2,,,,2,3,young,13.1,,0.0221,0.170,0.159,0.167,,,,,,
DHK5892,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,2,KA_O_VM_2,,,,2,2,young,13.1,,0.0191,0.173,0.172,0.153,,,,,,
DJI2454,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,2,3,young,16.8,,0.0184,0.161,0.169,0.164,,,,,,
DJY1491,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,1,1,young,18.1,,0.0146,0.124,0.124,0.123,,,,,,
DFI6935,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,4,KA_O_VM_4,,,,1,1,young,13.4,,0.0113,0.175,0.185,0.174,,,,,,
DGX1841,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,4,KA_O_VM_4,,,,1,3,young,13.4,,0.0116,0.159,0.157,0.167,,,,,,
DHJ9596,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,3,2,young,16.4,,0.0173,0.121,0.121,0.115,,,,,,
DKM4147,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,3,3,young,18.4,,0.0141,0.157,0.159,0.162,,,,,,
DIJ3858,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,2,2,young,19.2,,0.0170,0.162,0.150,0.152,,,,,,
DFN6006,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,5,KA_O_VM_5,,,,1,1,young,13.2,,0.0152,0.154,0.156,0.166,,,,,,
DIM2315,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,1,KA_O_VM_1,,,,2,1,young,7.6,,0.0092,0.145,0.144,0.140,,,,,,
DGU0813,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,2,KA_F_EN_2,,,,3,2,young,11.7,5,0.0060,0.185,0.128,0.151,,,,,,
DAW3965,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,1,3,old,20.8,5,0.0085,0.277,0.259,0.265,,,,,,
CZP4275,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_5,,,,3,1,young,20.4,5,0.0059,0.278,0.273,0.305,,,,,,
CZT3397,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,3,2,young,20.4,5,0.0054,0.257,0.292,0.265,,,,,,
CZX3908,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,3,3,young,20.4,5,0.0058,0.243,0.277,0.264,,,,,,
DBA9210,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,3,1,old,20.4,5,0.0095,0.374,0.319,0.309,,,,,,
DAV3001,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,2,3,young,15.5,5,0.0047,0.269,0.237,0.289,,,,,,
DAB6539,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,2,1,old,15.5,5,0.0106,0.371,0.326,0.368,,,,,,
CEX4465,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,3,1,young,17.5,5,0.0070,0.266,0.258,0.267,,,,,,
CET4130,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,3,2,young,17.5,5,0.0076,0.317,0.286,0.271,,,,,,
DAK0201,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,1,1,old,20.8,5,0.0076,0.398,0.357,0.339,,,,,,
CEJ8039,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,3,1,young,17.2,5,0.0060,0.256,0.240,0.216,,,,,,
CEF1772,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,3,2,young,17.2,4,0.0041,0.195,0.222,0.203,,,,,,
CFA5528,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,3,3,young,17.2,5,0.0065,0.254,0.227,0.230,,,,,,
CEW5594,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,3,1,old,17.2,5,0.0093,0.283,0.269,0.368,,,,,,
CES7723,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,3,2,old,17.2,5,0.0097,0.312,0.320,0.342,,,,,,
CEP0556,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,3,3,young,17.5,5,0.0052,0.239,0.234,0.299,,,,,,
CDM3438,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,3,1,old,17.5,5,0.0116,0.361,0.388,0.344,,,,,,
DAJ1918,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,5,KA_F_EN_5,,,,2,3,old,15.5,5,0.0125,0.327,0.428,0.339,,,,,,
CDQ1610,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,3,KA_F_EN_3,,,,1,3,old,19.0,5,0.0072,0.287,0.328,0.330,,,,,,
CFF8573,17,July,2023,Kautokeino,Empetrum nigrum,,Field - Traits,Forested,4,KA_F_EN_4,,,,3,2,old,17.5,5,0.0111,0.319,0.355,0.368,,,,,,
DHR1191,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,1,KA_F_VM_1,,,,1,1,young,20.5,,0.0153,0.128,0.122,0.123,,,,,,
DHZ2539,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,1,KA_F_VM_1,,,,1,2,young,20.5,,0.0133,0.120,0.117,0.121,,,,,,
DIH1427,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,1,KA_F_VM_1,,,,2,1,young,17.6,,0.0158,0.144,0.147,0.143,,,,,,
DHV5259,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,1,KA_F_VM_1,,,,1,3,young,20.5,,0.0131,0.122,0.118,0.124,,,,,,
DIN1779,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,2,3,young,19.2,,0.0201,0.151,0.170,0.173,,,,,,
DIS3490,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_F_VM_4,,,,2,2,young,25.2,,0.0178,0.118,0.128,0.136,,,,,,
DIC4687,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,1,1,young,22.6,,0.0213,0.159,0.167,0.176,,,,,,
DHH3325,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,1,2,young,15.7,,0.0171,0.144,0.165,0.167,,,,,,
DHD0172,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,1,3,young,15.7,,0.0219,0.152,0.166,0.163,,,,,,
DFM4890,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_F_VM_4,,,,2,3,young,9.9,,0.0062,0.114,0.139,0.142,,,,,,
DKE0823,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,3,1,young,18.4,,0.0150,0.161,0.167,0.174,,,,,,
DGB6760,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_O_VM_4,,,,3,2,young,17.6,,0.0174,0.135,0.143,0.161,,,,,,
DGT1159,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,5,KA_O_VM_5,,,,3,1,young,15.4,,0.0096,0.141,0.150,0.152,,,,,,
DIF7390,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,2,1,young,19.2,,0.0176,0.157,0.175,0.152,,,,,,
DHQ3788,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_F_VM_4,,,,3,1,young,20.4,,0.0163,0.142,0.144,0.156,,,,,,
DHB7299,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,2,KA_F_VM_2,,,,1,1,young,19.5,,0.0208,0.138,0.140,0.140,,,,,,
DHU2190,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_F_VM_4,,,,3,2,young,20.4,,0.0134,0.134,0.138,0.134,,,,,,
DKA7763,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,2,3,young,18.6,,0.0314,0.163,0.177,0.174,,,,,,
DHI4658,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,4,KA_F_VM_4,,,,1,2,young,30.6,,0.0248,0.140,0.148,0.147,,,,,,
DIK2509,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,1,3,young,22.6,,0.0206,0.146,0.150,0.158,,,,,,
DJU0468,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,3,1,young,19.9,,0.0142,0.154,0.169,0.168,,,,,,
DJQ3691,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,3,3,young,19.9,,0.0110,0.160,0.167,0.168,,,,,,
DJA1793,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,5,KA_F_VM_5,,,,2,1,young,16.8,,0.0131,0.153,0.145,0.155,,,,,,
DGD1590,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,5,KA_O_VM_5,,,,2,2,young,14.5,,0.0120,0.165,0.145,0.162,,,,,,
DKG0746,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Forested,3,KA_F_VM_3,,,,1,3,young,18.1,,0.0222,0.141,0.128,0.131,,,,,,
DFR4033,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,5,KA_O_VM_5,,,,1,2,young,13.2,,0.0128,0.150,0.158,0.154,,,,,,
DII6743,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,1,KA_O_VM_1,,,,2,2,young,7.6,,0.0091,0.139,0.144,0.152,,,,,,
DFP0897,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,3,KA_O_VM_3,,,,3,1,young,11.8,,0.0066,0.127,0.124,0.124,,,,,,
DGH3398,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,5,KA_O_VM_5,,,,2,1,young,14.5,,0.0156,0.156,0.150,0.163,,,,,,
DGG0862,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,2,KA_O_VM_2,,,,3,2,young,14.8,,0.0097,0.146,0.158,0.148,,,,,,
DGK5834,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,2,KA_O_VM_2,,,,3,1,young,14.8,,0.0080,0.138,0.151,0.125,,,,,,
DIQ1060,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,1,KA_O_VM_1,,,,3,2,young,15.6,,0.0087,0.162,0.169,0.128,,,,,,
DFF1617,17,July,2023,Kautokeino,Vaccinium myrtillus,,Field - Traits,Open,3,KA_O_VM_1,,,,3,3,young,15.6,,0.0079,0.127,0.132,0.122,,,,,,
